Date,Country,Region,Petrol_Price_USD_per_Liter,Diesel_Price_USD_per_Liter,Natural_Gas_Price_USD_per_MMBtu,Crude_Oil_Price_USD_per_Barrel,Inflation_Rate (%),Exchange_Rate_vs_USD,GDP_Growth (%),Supply_Index,Demand_Index,Geopolitical_Risk_Index,Event_Flag,Event_Description,Currency_Devaluation (%),Subsidy_Level,Tax_Rate_on_Fuel (%),Petrol_7d_MA,Petrol_28d_vol,Petrol_lag_1,Crude_lag_1
2017-09-11,Brazil,Latin America,0.57,0.531,1.5,44.02,2.09,5.2461,0.93,37.2,50.0,21.1,0,,-0.49,Medium,20.0,0.5705,0.0878096325539526,0.554,41.52
2017-09-18,Brazil,Latin America,0.612,0.542,1.5,46.57,2.42,5.175,2.46,40.3,52.2,27.9,0,,-0.23,Medium,20.0,0.578,0.0909026190186367,0.57,44.02
2017-09-25,Brazil,Latin America,0.519,0.452,1.5,39.16,1.7,5.243,1.28,47.1,68.7,29.8,0,,-0.14,Medium,20.0,0.56375,0.09863523014121278,0.612,46.57
2017-10-02,Brazil,Latin America,0.59,0.547,1.5,44.08,2.3,5.085,1.33,44.3,49.4,24.0,0,,0.84,Medium,20.0,0.57275,0.10616428155108394,0.519,39.16
2017-10-09,Brazil,Latin America,0.569,0.524,1.5,42.57,2.33,5.197,0.61,43.9,51.2,28.9,0,,-0.18,Medium,20.0,0.5725,0.10179934905486655,0.59,44.08
2017-10-16,Brazil,Latin America,0.564,0.541,1.5,44.1,2.57,5.0357,1.2,40.7,49.6,25.6,0,,-0.34,Medium,20.0,0.5605,0.09783506669377205,0.569,42.57
2017-10-23,Brazil,Latin America,0.512,0.483,1.5,39.62,2.12,5.2338,2.92,51.2,56.8,26.7,0,,0.13,Medium,20.0,0.55875,0.09926079515281677,0.564,44.1
2017-10-30,Brazil,Latin America,0.543,0.48,1.5,40.3,1.88,5.132,1.05,42.7,47.9,28.6,0,,0.59,Medium,20.0,0.547,0.0945402636569332,0.512,39.62
2017-11-06,Brazil,Latin America,0.615,0.548,1.5,46.34,1.57,5.1784,-0.76,35.5,51.7,28.3,0,,0.21,Medium,20.0,0.5585,0.08580088606942592,0.543,40.3
2017-11-13,Brazil,Latin America,0.617,0.55,1.5,46.19,2.3,5.2087,1.63,39.8,58.6,21.1,0,,0.71,Medium,20.0,0.57175,0.08524096698612675,0.615,46.34
2017-11-20,Brazil,Latin America,0.64,0.578,1.676,47.53,1.96,5.1704,0.73,47.9,54.5,29.4,0,,-0.09,Medium,20.0,0.60375,0.08540699457857166,0.617,46.19
2017-11-27,Brazil,Latin America,0.648,0.595,1.5,48.32,2.39,5.2762,0.28,40.4,37.0,25.2,0,,-0.77,Medium,20.0,0.63,0.08392910112977725,0.64,47.53
2017-12-04,Brazil,Latin America,0.644,0.591,1.5,48.04,2.56,5.2344,1.83,46.6,56.0,24.6,0,,0.17,Medium,20.0,0.6372500000000001,0.08406575536874908,0.648,48.32
2017-12-11,Brazil,Latin America,0.637,0.588,1.527,49.16,2.51,5.2175,0.36,61.5,49.0,28.8,0,,-0.4,Medium,20.0,0.64225,0.08208241792174974,0.644,48.04
2017-12-18,Brazil,Latin America,0.671,0.609,1.5,50.7,2.24,5.1269,1.32,69.8,56.9,23.2,0,,-0.2,Medium,20.0,0.65,0.06585621922392751,0.637,49.16
2017-12-25,Brazil,Latin America,0.688,0.617,1.512,50.97,2.54,5.2181,3.39,50.7,48.8,27.8,0,,0.24,Medium,20.0,0.6599999999999999,0.05547457795950108,0.671,50.7
2018-01-01,Brazil,Latin America,0.779,0.669,1.605,58.27,2.7,5.136,2.11,43.9,56.7,26.2,0,,-0.1,Medium,20.0,0.69375,0.06247913468154349,0.688,50.97
2018-01-08,Brazil,Latin America,0.745,0.646,1.78,56.41,2.04,5.1201,0.85,52.4,54.7,23.7,0,,-0.95,Medium,20.0,0.72075,0.0651130092881042,0.779,58.27
2018-01-15,Brazil,Latin America,0.673,0.624,1.798,52.16,3.08,5.2201,1.72,37.9,64.2,25.6,0,,-0.81,Medium,20.0,0.72125,0.06585112908740674,0.745,56.41
2018-01-22,Brazil,Latin America,0.812,0.724,1.83,60.28,1.62,5.2985,3.57,54.7,56.9,28.9,0,,-1.12,Medium,20.0,0.7522500000000001,0.08400260539045862,0.673,52.16
2018-01-29,Brazil,Latin America,0.758,0.646,1.74,55.02,2.16,5.1826,1.48,50.0,58.9,21.4,0,,-0.85,Medium,20.0,0.7470000000000001,0.08309442314882895,0.812,60.28
2018-02-05,Brazil,Latin America,0.794,0.707,1.852,60.11,2.9,5.2227,2.67,57.3,60.9,23.9,0,,0.0,Medium,20.0,0.75925,0.08323806030025356,0.758,55.02
2018-02-12,Brazil,Latin America,0.815,0.76,1.762,62.39,2.42,5.3269,1.78,40.4,58.6,21.4,0,,-0.09,Medium,20.0,0.7947500000000001,0.08314258748327985,0.794,60.11
2018-02-19,Brazil,Latin America,0.797,0.714,1.84,59.74,2.01,5.3312,2.19,30.6,52.2,29.2,0,,0.04,Medium,20.0,0.7909999999999999,0.08414606277648749,0.815,62.39
2018-02-26,Brazil,Latin America,0.868,0.761,1.572,63.62,3.17,5.2481,4.14,42.3,55.0,26.1,0,,0.11,Medium,20.0,0.8185,0.08588030183313408,0.797,59.74
2018-03-05,Brazil,Latin America,0.868,0.741,1.799,62.51,2.6,5.2858,1.03,54.5,44.6,23.3,0,,-0.56,Medium,20.0,0.8370000000000001,0.08548488201816981,0.868,63.62
2018-03-12,Brazil,Latin America,0.84,0.749,1.666,64.07,2.71,5.2021,2.45,59.8,48.0,29.5,0,,0.79,Medium,20.0,0.84325,0.08685615683168828,0.868,62.51
2018-03-19,Brazil,Latin America,0.913,0.786,2.134,66.16,2.19,5.2423,1.47,60.2,53.2,22.6,0,,-0.64,Medium,20.0,0.87225,0.08885569717315323,0.84,64.07
2018-03-26,Brazil,Latin America,0.823,0.744,2.043,62.81,2.18,5.2255,2.61,57.2,48.2,21.2,0,,-0.17,Medium,20.0,0.861,0.08905288037549088,0.913,66.16
2018-04-02,Brazil,Latin America,0.856,0.764,1.541,63.48,1.8,5.1547,-0.57,50.8,63.4,25.3,0,,0.62,Medium,20.0,0.858,0.0879062340157227,0.823,62.81
2018-04-09,Brazil,Latin America,0.802,0.765,2.057,61.38,3.21,5.1259,3.52,41.0,47.6,23.3,0,,0.7,Medium,20.0,0.8485,0.08449776663804383,0.856,63.48
2018-04-16,Brazil,Latin America,0.816,0.763,1.605,63.77,2.47,5.34,0.83,40.8,45.9,26.6,0,,0.42,Medium,20.0,0.8242499999999999,0.06026598038529833,0.802,61.38
2018-04-23,Brazil,Latin America,0.79,0.725,1.728,61.81,1.74,5.2954,2.71,44.6,54.4,20.5,0,,-0.1,Medium,20.0,0.8160000000000001,0.05744589109729253,0.816,63.77
2018-04-30,Brazil,Latin America,0.831,0.746,2.042,63.18,2.84,5.2723,1.61,52.7,49.4,28.2,0,,0.06,Medium,20.0,0.80975,0.05775559803741088,0.79,61.81
2018-05-07,Brazil,Latin America,0.835,0.744,1.596,63.38,1.9,5.3067,1.66,56.0,43.5,24.6,0,,-0.16,Medium,20.0,0.818,0.05737302309924873,0.831,63.18
2018-05-14,Brazil,Latin America,0.866,0.812,1.711,63.66,2.68,5.2325,-0.16,73.5,38.4,24.4,0,,0.72,Medium,20.0,0.8305,0.057515500567574956,0.835,63.38
2018-05-21,Brazil,Latin America,0.805,0.729,1.622,60.8,1.99,5.3803,4.51,46.2,47.8,28.1,0,,0.27,Medium,20.0,0.8342499999999999,0.05559154721170277,0.866,63.66
2018-05-28,Brazil,Latin America,0.832,0.725,1.699,62.34,2.1,5.3123,4.22,47.7,45.9,24.0,0,,-0.31,Medium,20.0,0.8345,0.05668864551283299,0.805,60.8
2018-06-04,Brazil,Latin America,0.74,0.666,1.842,55.78,2.16,5.2212,0.91,57.7,45.6,23.3,0,,-0.14,Medium,20.0,0.81075,0.06446060826519473,0.832,62.34
2018-06-11,Brazil,Latin America,0.855,0.788,1.921,64.63,2.22,5.2816,2.44,56.4,40.9,21.9,0,,0.42,Medium,20.0,0.8079999999999999,0.07573084540667953,0.74,55.78
2018-06-18,Brazil,Latin America,0.77,0.695,1.665,56.2,1.89,5.2328,2.1,49.3,41.1,28.9,0,,-0.63,Medium,20.0,0.7992499999999999,0.07582759136330319,0.855,64.63
2018-06-25,Brazil,Latin America,0.68,0.632,1.662,51.03,2.35,5.1802,2.06,52.3,33.6,22.4,0,,-0.36,Medium,20.0,0.76125,0.08109006818087822,0.77,56.2
2018-07-02,Brazil,Latin America,0.677,0.6,1.5,50.16,2.84,5.2367,2.44,48.2,39.7,22.5,0,,0.17,Medium,20.0,0.7455,0.07975091756736447,0.68,51.03
2018-07-09,Brazil,Latin America,0.683,0.645,1.864,53.71,2.54,5.1435,3.43,40.5,47.2,23.0,0,,0.22,Medium,20.0,0.7025000000000001,0.07950927408535535,0.677,50.16
2018-07-16,Brazil,Latin America,0.704,0.628,1.577,52.1,2.77,5.2344,0.95,56.2,54.5,23.9,0,,-0.26,Medium,20.0,0.686,0.08012693820112557,0.683,53.71
2018-07-23,Brazil,Latin America,0.67,0.61,1.71,51.29,1.83,5.2156,2.16,42.4,45.2,27.7,0,,0.5,Medium,20.0,0.6835,0.07868302809365553,0.704,52.1
2018-07-30,Brazil,Latin America,0.663,0.617,1.815,50.83,2.29,5.1899,2.45,36.3,54.3,26.9,0,,0.48,Medium,20.0,0.68,0.07845737203434533,0.67,51.29
2018-08-06,Brazil,Latin America,0.639,0.564,1.5,48.35,2.23,5.139,1.97,45.2,38.4,24.4,0,,0.46,Medium,20.0,0.6689999999999999,0.07676095822851767,0.663,50.83
2018-08-13,Brazil,Latin America,0.587,0.541,1.5,45.43,2.73,5.1269,0.65,55.1,54.0,29.2,0,,-0.03,Medium,20.0,0.63975,0.07744590593535809,0.639,48.35
2018-08-20,Brazil,Latin America,0.56,0.492,1.5,42.46,2.95,5.1251,1.1,45.5,53.6,21.9,0,,0.13,Medium,20.0,0.6122500000000001,0.07552299748310042,0.587,45.43
2018-08-27,Brazil,Latin America,0.588,0.521,1.5,44.39,1.35,5.1276,3.26,69.4,51.9,21.6,0,,-0.13,Medium,20.0,0.5934999999999999,0.07413856069317076,0.56,42.46
2018-09-03,Brazil,Latin America,0.632,0.558,1.5,46.11,2.84,5.1999,4.07,37.7,44.7,25.6,0,,-0.23,Medium,20.0,0.59175,0.05932214751510035,0.588,44.39
2018-09-10,Brazil,Latin America,0.555,0.509,1.536,43.03,2.02,5.1423,0.68,45.5,56.2,28.3,0,,-0.31,Medium,20.0,0.58375,0.06222239805941573,0.632,46.11
2018-09-17,Brazil,Latin America,0.569,0.484,1.5,41.57,2.19,5.1732,3.58,40.8,37.7,21.0,0,,-0.02,Medium,20.0,0.586,0.056414791654158185,0.555,43.03
2018-09-24,Brazil,Latin America,0.599,0.532,1.539,44.75,3.02,5.0997,0.14,43.4,36.2,23.9,0,,0.64,Medium,20.0,0.58875,0.05955163867905925,0.569,41.57
2018-10-01,Brazil,Latin America,0.571,0.518,1.5,44.03,2.47,5.1164,2.5,42.6,39.1,26.7,0,,0.1,Medium,20.0,0.5734999999999999,0.060238977100875585,0.599,44.75
2018-10-08,Brazil,Latin America,0.572,0.506,1.5,42.07,2.15,5.2331,1.91,48.9,47.7,21.9,0,,0.49,Medium,20.0,0.57775,0.05888603990586945,0.571,44.03
2018-10-15,Brazil,Latin America,0.587,0.517,1.5,43.53,1.59,5.2362,1.06,46.5,55.5,26.2,0,,-1.01,Medium,20.0,0.5822499999999999,0.059045694509561396,0.572,42.07
2018-10-22,Brazil,Latin America,0.582,0.532,1.5,44.1,2.83,5.0972,2.85,36.8,57.7,23.3,0,,-0.19,Medium,20.0,0.578,0.05904497333471355,0.587,43.53
2018-10-29,Brazil,Latin America,0.564,0.515,1.5,43.1,1.88,5.1391,1.59,53.7,61.2,24.3,0,,-1.13,Medium,20.0,0.5762499999999999,0.058844791968684695,0.582,44.1
2018-11-05,Brazil,Latin America,0.632,0.572,1.647,46.72,2.86,5.1365,0.28,40.8,56.2,28.3,0,,0.09,Medium,20.0,0.5912499999999999,0.06475666092696143,0.564,43.1
2018-11-12,Brazil,Latin America,0.634,0.59,1.5,48.74,1.71,5.1489,2.27,45.5,57.1,25.4,0,,0.23,Medium,20.0,0.603,0.06253971683231602,0.632,46.72
2018-11-19,Brazil,Latin America,0.687,0.611,1.5,50.95,2.92,5.1933,1.74,37.7,57.7,28.5,0,,0.9,Medium,20.0,0.62925,0.06508564971172817,0.634,48.74
2018-11-26,Brazil,Latin America,0.691,0.588,1.756,50.36,2.37,5.104,3.81,32.5,49.8,28.7,0,,-0.31,Medium,20.0,0.661,0.06230860375083663,0.687,50.95
2018-12-03,Brazil,Latin America,0.605,0.548,1.523,47.14,2.44,5.0861,3.31,61.6,62.9,22.1,0,,0.34,Medium,20.0,0.65425,0.06281262371389291,0.691,50.36
2018-12-10,Brazil,Latin America,0.658,0.59,1.592,48.68,2.23,5.1795,1.8,58.9,62.6,29.0,0,,-0.43,Medium,20.0,0.66025,0.06673298861074296,0.605,47.14
2018-12-17,Brazil,Latin America,0.696,0.639,1.5,52.19,3.32,5.246,0.91,57.2,42.8,20.8,0,,0.12,Medium,20.0,0.6625,0.06701175495222514,0.658,48.68
2018-12-24,Brazil,Latin America,0.707,0.63,1.5,53.07,1.98,5.175,1.95,55.1,57.1,27.8,0,,0.29,Medium,20.0,0.6665,0.06417447781935286,0.696,52.19
2018-12-31,Brazil,Latin America,0.723,0.679,1.718,55.27,2.07,5.1145,0.78,54.6,39.8,29.8,0,,-0.52,Medium,20.0,0.696,0.06392126536942844,0.707,53.07
2019-01-07,Brazil,Latin America,0.879,0.758,2.036,64.42,2.78,5.2388,4.1,60.6,43.9,29.1,0,,-1.18,Medium,20.0,0.75125,0.08508235252593563,0.723,55.27
2019-01-14,Brazil,Latin America,0.748,0.686,1.764,57.41,2.62,5.2474,-0.46,55.1,54.8,20.9,0,,0.65,Medium,20.0,0.76425,0.10028714077827214,0.879,64.42
2019-01-21,Brazil,Latin America,0.792,0.746,1.977,60.99,2.28,5.1602,1.79,43.5,61.7,25.4,0,,-0.6,Medium,20.0,0.7855,0.09901948823218854,0.748,57.41
2019-01-28,Brazil,Latin America,0.796,0.734,1.71,60.5,3.17,5.2606,1.91,62.4,59.4,28.5,0,,0.44,Medium,20.0,0.8037500000000001,0.09529564511815071,0.792,60.99
2019-02-04,Brazil,Latin America,0.836,0.735,1.571,62.23,1.98,5.2539,2.85,47.8,55.3,28.9,0,,-0.23,Medium,20.0,0.793,0.09534963577203426,0.796,60.5
2019-02-11,Brazil,Latin America,0.806,0.725,1.549,61.17,3.0,5.2883,2.29,61.5,51.2,20.3,0,,-0.19,Medium,20.0,0.8075,0.09519385785394482,0.836,62.23
2019-02-18,Brazil,Latin America,0.836,0.784,2.142,63.71,1.43,5.2523,1.2,41.6,56.3,22.9,0,,0.07,Medium,20.0,0.8185,0.09527486070310384,0.806,61.17
2019-02-25,Brazil,Latin America,0.826,0.745,1.559,61.96,3.2,5.2284,0.91,47.5,48.6,21.7,0,,-0.31,Medium,20.0,0.826,0.08470305234947154,0.836,63.71
2019-03-04,Brazil,Latin America,0.847,0.76,1.705,63.3,2.62,5.2533,3.54,61.0,63.3,20.7,0,,1.25,Medium,20.0,0.82875,0.08270393548473888,0.826,61.96
2019-03-11,Brazil,Latin America,0.83,0.749,2.205,62.36,1.71,5.2472,2.28,52.1,50.2,23.9,0,,0.15,Medium,20.0,0.83475,0.08289514031773165,0.847,63.3
2019-03-18,Brazil,Latin America,0.888,0.75,2.13,64.07,1.91,5.3174,2.4,47.4,51.5,20.2,0,,0.48,Medium,20.0,0.84775,0.08423369107318622,0.83,62.36
2019-03-25,Brazil,Latin America,0.933,0.813,1.874,68.25,1.75,5.2138,3.45,44.1,48.9,25.5,0,,0.71,Medium,20.0,0.8745,0.0846305688010858,0.888,64.07
2019-04-01,Brazil,Latin America,0.844,0.728,1.927,63.18,1.76,5.1972,1.63,58.3,63.4,21.9,0,,0.48,Medium,20.0,0.87375,0.0664824122879399,0.933,68.25
2019-04-08,Brazil,Latin America,0.878,0.821,1.677,67.47,2.06,5.2948,-0.39,51.0,54.0,28.4,0,,0.29,Medium,20.0,0.88575,0.04816457616586647,0.844,63.18
2019-04-15,Brazil,Latin America,0.827,0.767,2.102,63.22,2.63,5.2685,0.5,47.3,44.5,21.1,0,,-0.05,Medium,20.0,0.8705,0.05017168818266449,0.878,67.47
2019-04-22,Brazil,Latin America,0.824,0.741,1.5,62.02,3.32,5.2567,3.69,48.2,49.9,20.8,0,,-0.49,Medium,20.0,0.84325,0.050229983351026734,0.827,63.22
2019-04-29,Brazil,Latin America,0.846,0.782,1.752,64.95,2.42,5.2912,1.29,56.3,34.3,27.0,0,,-0.29,Medium,20.0,0.84375,0.04869777033844298,0.824,62.02
2019-05-06,Brazil,Latin America,0.817,0.743,1.877,61.47,2.81,5.2835,3.06,52.3,36.0,28.1,0,,0.16,Medium,20.0,0.8284999999999999,0.04858596192501186,0.846,64.95
2019-05-13,Brazil,Latin America,0.809,0.749,1.676,62.62,2.18,5.2797,2.57,49.7,51.5,20.1,0,,-0.69,Medium,20.0,0.8240000000000001,0.04738870798712405,0.817,61.47
2019-05-20,Brazil,Latin America,0.865,0.786,1.871,64.24,2.72,5.1304,0.91,53.9,32.4,26.1,0,,-0.31,Medium,20.0,0.8342499999999999,0.0514125983812554,0.809,62.62
2019-05-27,Brazil,Latin America,0.863,0.798,2.031,65.61,3.18,5.1622,-1.33,57.0,29.4,21.6,0,,0.96,Medium,20.0,0.8384999999999999,0.0510368577173999,0.865,64.24
2019-06-03,Brazil,Latin America,0.852,0.773,2.295,64.08,1.58,5.1781,1.03,55.4,35.2,28.6,0,,0.22,Medium,20.0,0.8472500000000001,0.050782062111314356,0.863,65.61
2019-06-10,Brazil,Latin America,0.867,0.779,1.643,66.2,3.26,5.1522,1.94,63.8,36.5,25.1,0,,0.11,Medium,20.0,0.86175,0.04663120579696015,0.852,64.08
2019-06-17,Brazil,Latin America,0.907,0.82,2.168,67.47,2.85,5.227,2.25,59.8,60.3,21.7,0,,-0.77,Medium,20.0,0.87225,0.046190388977573014,0.867,66.2
2019-06-24,Brazil,Latin America,0.912,0.817,1.84,67.98,2.27,5.2132,3.27,64.0,41.6,27.4,0,,0.72,Medium,20.0,0.8845000000000001,0.03545219129126847,0.907,67.47
2019-07-01,Brazil,Latin America,0.895,0.825,2.234,68.98,2.51,5.243,1.68,54.8,56.6,30.0,0,,-0.7,Medium,20.0,0.89525,0.034498640950164035,0.912,67.98
2019-07-08,Brazil,Latin America,0.889,0.799,2.245,67.05,2.63,5.1737,1.85,58.0,41.4,21.4,0,,0.63,Medium,20.0,0.90075,0.029111987564215003,0.895,68.98
2019-07-15,Brazil,Latin America,0.885,0.754,1.803,64.38,2.32,5.2594,2.58,52.2,39.1,26.4,0,,0.4,Medium,20.0,0.89525,0.02914042493892809,0.889,67.05
2019-07-22,Brazil,Latin America,0.928,0.819,2.401,69.49,2.83,5.1792,1.69,43.7,39.3,25.8,0,,0.01,Medium,20.0,0.89925,0.031145998330423044,0.885,64.38
2019-07-29,Brazil,Latin America,0.899,0.774,1.996,65.68,3.01,5.1898,1.77,44.6,60.6,21.0,0,,0.03,Medium,20.0,0.90025,0.03078080512287694,0.928,69.49
2019-08-05,Brazil,Latin America,0.945,0.867,2.433,72.46,1.8,5.1736,1.53,46.6,55.5,21.1,0,,-0.68,Medium,20.0,0.91425,0.0324839416677952,0.899,65.68
2019-08-12,Brazil,Latin America,0.964,0.827,2.0,69.79,1.57,5.1214,3.17,50.0,45.0,28.5,0,,-0.16,Medium,20.0,0.9339999999999999,0.027544459419269394,0.945,72.46
2019-08-19,Brazil,Latin America,0.89,0.815,2.409,67.73,1.97,5.1727,0.13,57.0,40.7,25.8,0,,-0.24,Medium,20.0,0.9245,0.03713948653527526,0.964,69.79
2019-08-26,Brazil,Latin America,0.958,0.878,1.898,71.83,2.52,5.2016,3.27,36.0,41.2,23.6,0,,0.49,Medium,20.0,0.9392499999999999,0.04222599509987761,0.89,67.73
2019-09-02,Brazil,Latin America,0.626,0.578,1.5,46.84,2.08,5.1393,1.92,43.3,43.2,20.1,0,,-0.49,Medium,20.0,0.8595,0.11123326563252937,0.958,71.83
2019-09-09,Brazil,Latin America,0.59,0.535,1.5,44.97,2.19,5.0506,1.32,27.7,55.1,25.8,0,,-0.8,Medium,20.0,0.766,0.10966868258834159,0.626,46.84
2019-09-16,Brazil,Latin America,0.555,0.504,1.5,42.69,2.68,5.1355,3.82,37.8,35.7,26.1,0,,-0.29,Medium,20.0,0.68225,0.1094458509887854,0.59,44.97
2019-09-23,Brazil,Latin America,0.602,0.554,1.5,44.85,1.48,5.1389,1.79,60.8,59.1,27.7,0,,0.26,Medium,20.0,0.59325,0.11468166882762067,0.555,42.69
2019-09-30,Brazil,Latin America,0.547,0.504,1.5,41.87,1.99,5.2645,1.93,48.7,44.3,25.2,0,,-0.13,Medium,20.0,0.5735,0.11604049700550377,0.602,44.85
2019-10-07,Brazil,Latin America,0.645,0.58,1.5,48.41,2.48,5.1382,4.3,54.4,53.6,24.1,0,,0.0,Medium,20.0,0.58725,0.1311526050175662,0.547,41.87
2019-10-14,Brazil,Latin America,0.579,0.51,1.5,44.49,2.79,5.1846,0.83,43.8,64.0,21.9,0,,-0.63,Medium,20.0,0.5932499999999999,0.13153838426760253,0.645,48.41
2019-10-21,Brazil,Latin America,0.588,0.508,1.5,42.62,2.46,5.1068,1.71,47.4,38.4,20.7,0,,-0.11,Medium,20.0,0.58975,0.13217269875693358,0.579,44.49
2019-10-28,Brazil,Latin America,0.632,0.59,1.5,48.19,2.62,5.1943,1.46,38.1,46.6,22.6,0,,0.11,Medium,20.0,0.611,0.13359040006355172,0.588,42.62
2019-11-04,Brazil,Latin America,0.676,0.637,1.776,51.75,2.75,5.2148,2.87,43.8,53.7,26.8,0,,-0.5,Medium,20.0,0.6187499999999999,0.13580905720742337,0.632,48.19
2019-11-11,Brazil,Latin America,0.639,0.583,1.693,47.73,1.83,5.1755,1.31,36.1,51.2,29.9,0,,0.13,Medium,20.0,0.63375,0.13511122560418684,0.676,51.75
2019-11-18,Brazil,Latin America,0.614,0.546,1.5,45.83,2.28,5.1211,2.57,53.0,51.5,20.7,0,,0.78,Medium,20.0,0.64025,0.13187895755377446,0.639,47.73
2019-11-25,Brazil,Latin America,0.623,0.594,1.5,48.55,1.59,5.0956,0.1,54.5,53.5,22.4,0,,-0.03,Medium,20.0,0.638,0.08541113821414216,0.614,45.83
2019-12-02,Brazil,Latin America,0.719,0.629,1.5,53.96,2.0,5.1894,3.53,46.4,56.1,20.4,0,,0.96,Medium,20.0,0.6487499999999999,0.0932974790263456,0.623,48.55
2019-12-09,Brazil,Latin America,0.71,0.605,1.505,50.48,2.56,5.1717,0.86,61.9,61.0,29.1,0,,0.24,Medium,20.0,0.6665,0.09059742068531332,0.719,53.96
2019-12-16,Brazil,Latin America,0.67,0.624,1.5,52.66,3.1,5.1368,0.26,35.5,51.4,29.3,0,,0.56,Medium,20.0,0.6805,0.091207802171876,0.71,50.48
2019-12-23,Brazil,Latin America,0.731,0.651,1.786,54.66,3.32,5.2575,0.13,54.8,57.0,27.8,0,,-0.4,Medium,20.0,0.7075,0.08742322667022996,0.67,52.66
2019-12-30,Brazil,Latin America,0.711,0.64,1.856,54.14,2.65,5.1593,1.66,47.7,61.8,22.9,0,,0.96,Medium,20.0,0.7055,0.07426034898735978,0.731,54.66
2020-01-06,Brazil,Latin America,0.725,0.689,1.734,57.36,2.38,5.1184,-0.14,56.0,54.6,22.7,0,,-1.01,Medium,20.0,0.7092499999999999,0.06518956976330649,0.711,54.14
2020-01-13,Brazil,Latin America,0.651,0.6,1.706,50.2,2.7,5.2878,3.95,51.8,67.3,21.4,0,,0.2,Medium,20.0,0.7045,0.07425945984280131,0.725,57.36
2020-01-20,Brazil,Latin America,0.736,0.673,1.84,56.54,2.14,5.4099,0.22,42.8,51.5,24.7,0,,0.01,Medium,20.0,0.7057499999999999,0.08012744314442526,0.651,50.2
2020-01-27,Brazil,Latin America,0.791,0.702,1.919,59.71,2.99,5.2652,0.45,47.8,48.9,28.6,0,,-0.32,Medium,20.0,0.72575,0.08045325227855289,0.736,56.54
2020-02-03,Brazil,Latin America,0.767,0.714,2.054,59.43,2.67,5.18,1.25,60.0,34.6,24.4,0,,-0.35,Medium,20.0,0.73625,0.07879320051334122,0.791,59.71
2020-02-10,Brazil,Latin America,0.877,0.822,1.776,67.29,5.27,5.1058,3.64,59.7,44.6,42.7,1,COVID-19 Pandemic,-0.21,Medium,20.0,0.7927500000000001,0.08418049577960289,0.767,59.43
2020-02-17,Brazil,Latin America,0.88,0.781,1.926,65.12,1.92,5.1066,2.36,65.6,61.7,24.9,0,,-0.01,Medium,20.0,0.8287500000000001,0.08446870665509766,0.877,67.29
2020-02-24,Brazil,Latin America,0.942,0.802,2.028,68.82,3.8,5.3059,2.61,56.8,54.3,49.0,1,COVID-19 Pandemic,-0.71,Medium,20.0,0.8664999999999999,0.0765946291028536,0.88,65.12
2020-03-02,Brazil,Latin America,0.974,0.86,1.938,72.69,3.4,5.2811,1.64,60.0,64.1,48.2,1,COVID-19 Pandemic,-0.45,Medium,20.0,0.91825,0.07567305977687959,0.942,68.82
2020-03-09,Brazil,Latin America,0.983,0.941,2.288,77.07,3.42,5.1966,-2.16,55.3,60.7,29.3,1,COVID-19 Pandemic,0.68,Medium,20.0,0.94475,0.07116256032122197,0.974,72.69
2020-03-16,Brazil,Latin America,0.976,0.867,2.577,71.65,3.98,5.3445,4.43,63.3,59.4,39.4,1,COVID-19 Pandemic,-0.01,Medium,20.0,0.96875,0.06972829200379528,0.983,77.07
2020-03-23,Brazil,Latin America,1.022,0.94,2.704,76.95,3.07,5.1198,-0.09,41.7,42.9,38.8,1,COVID-19 Pandemic,0.01,Medium,20.0,0.98875,0.06778127946619132,0.976,71.65
2020-03-30,Brazil,Latin America,1.03,0.901,1.869,77.53,2.72,5.3141,0.96,40.6,47.1,29.2,0,,-0.19,Medium,20.0,1.00275,0.06807504990990337,1.022,76.95
2020-04-06,Brazil,Latin America,0.986,0.894,2.322,76.41,2.64,5.2589,4.71,62.2,59.6,26.4,0,,0.89,Medium,20.0,1.0035,0.05902125624725961,1.03,77.53
2020-04-13,Brazil,Latin America,1.08,0.959,2.042,82.91,2.11,5.3036,5.4,61.1,48.9,27.9,1,COVID-19 Pandemic,0.12,Medium,20.0,1.0295,0.05464175785817596,0.986,76.41
2020-04-20,Brazil,Latin America,1.082,1.002,2.34,83.23,2.77,5.2373,1.75,51.1,40.8,39.8,1,COVID-19 Pandemic,0.06,Medium,20.0,1.0445,0.05371879224026368,1.08,82.91
2020-04-27,Brazil,Latin America,1.084,1.001,2.789,81.21,3.11,5.1823,0.58,57.4,53.7,29.1,0,,-0.23,Medium,20.0,1.058,0.051306208361721076,1.082,83.23
2020-05-04,Brazil,Latin America,1.068,0.97,2.467,79.07,1.62,5.1478,3.99,49.1,57.3,42.1,1,COVID-19 Pandemic,0.68,Medium,20.0,1.0785,0.03829749117386514,1.084,81.21
2020-05-11,Brazil,Latin America,1.062,0.966,1.973,82.19,3.74,5.3088,1.22,56.9,37.4,25.8,0,,-0.27,Medium,20.0,1.074,0.03868025215409407,1.068,79.07
2020-05-18,Brazil,Latin America,1.138,1.034,2.747,86.91,3.48,5.1701,3.93,61.5,56.9,32.6,1,COVID-19 Pandemic,-0.67,Medium,20.0,1.088,0.03882200936878805,1.062,82.19
